Date,Store ID,Product ID,Category,Region,Weather Condition,Seasonality,Units Sold,Price,Discount,Inventory Level,Demand Forecast,Holiday/Promotion,Competitor Pricing,Location,month,season
2023-08-19,S3,P225,Dairy,West,Sunny,Medium,92,2.59,0.15,124,82,0,7.93,Bristol,8,Summer
2023-08-19,S3,P695,Snacks,South,Sunny,High,99,6.78,0.21,187,100,0,8.28,London,8,Summer
2023-08-19,S3,P149,Produce,East,Cloudy,High,117,7.59,0.22,187,112,0,2.3,Norwich,8,Summer
2023-08-19,S4,P460,Beverages,North,Rainy,Low,147,5.77,0.14,152,140,0,7.64,Leeds,8,Summer
2023-08-19,S4,P972,Bakery,North,Stormy,Low,81,8.24,0.24,718,85,0,2.68,Leeds,8,Summer
2023-08-19,S4,P273,Dairy,East,Rainy,High,110,5.45,0.18,170,117,0,6.18,Norwich,8,Summer
2023-08-19,S4,P632,Snacks,South,Rainy,High,93,7.39,0.24,539,84,0,5.08,London,8,Summer
2023-08-19,S4,P889,Produce,East,Sunny,Medium,93,4.9,0.15,436,87,0,8.47,Manchester,8,Summer
2023-08-19,S5,P330,Beverages,West,Rainy,Medium,147,3.17,0.23,161,154,0,1.04,Bristol,8,Summer
2023-08-19,S5,P220,Bakery,South,Rainy,Medium,101,3.85,0.01,201,96,0,6.19,London,8,Summer
2023-08-19,S5,P633,Dairy,East,Sunny,Medium,104,7.98,0.06,189,112,0,7.38,Norwich,8,Summer
2023-08-19,S5,P803,Snacks,South,Rainy,Medium,116,8.17,0.05,975,118,0,7.49,London,8,Summer
2023-08-19,S5,P625,Produce,East,Sunny,Low,104,3.18,0.27,229,112,0,8.08,Manchester,8,Summer
2023-08-20,S1,P610,Beverages,East,Sunny,Medium,161,9.38,0.22,473,162,1,9.83,Norwich,8,Summer
2023-08-20,S1,P141,Bakery,East,Stormy,Medium,121,5.18,0.0,257,115,0,5.89,Norwich,8,Summer
2023-08-20,S1,P883,Dairy,South,Sunny,Medium,85,9.88,0.23,915,83,0,1.7,London,8,Summer
2023-08-20,S1,P921,Snacks,West,Sunny,Low,125,8.24,0.19,984,128,0,1.87,Bristol,8,Summer
2023-08-20,S1,P663,Produce,West,Sunny,Low,123,1.46,0.23,803,117,0,2.72,Bristol,8,Summer
2023-08-20,S2,P835,Beverages,West,Stormy,High,138,4.3,0.16,634,133,0,7.31,Bristol,8,Summer
2023-08-20,S2,P374,Bakery,South,Sunny,Low,114,1.43,0.05,326,116,0,9.78,London,8,Summer
2023-08-20,S2,P360,Dairy,East,Rainy,Medium,106,3.09,0.2,211,113,0,7.88,Norwich,8,Summer
2023-08-20,S2,P746,Snacks,West,Stormy,Medium,97,7.56,0.08,319,95,0,6.3,Manchester,8,Summer
2023-08-20,S2,P269,Produce,East,Sunny,Low,65,9.78,0.12,238,59,0,8.78,Norwich,8,Summer
2023-08-20,S3,P692,Beverages,West,Sunny,Medium,171,8.26,0.02,242,165,0,1.08,Bristol,8,Summer
2023-08-20,S3,P363,Bakery,North,Sunny,Low,99,1.43,0.02,613,105,0,9.27,Leeds,8,Summer
2023-08-20,S3,P303,Dairy,East,Cloudy,Low,103,3.39,0.12,112,101,0,3.24,Norwich,8,Summer
2023-08-20,S3,P385,Snacks,North,Sunny,Medium,94,9.88,0.12,191,85,1,8.44,Leeds,8,Summer
2023-08-20,S3,P759,Produce,South,Cloudy,Low,113,5.42,0.09,820,107,0,8.46,London,8,Summer
2023-08-20,S4,P260,Beverages,North,Cloudy,Medium,137,5.03,0.12,344,133,0,1.04,Leeds,8,Summer
2023-08-20,S4,P636,Bakery,North,Sunny,Low,95,5.65,0.26,323,92,0,6.32,Leeds,8,Summer
2023-08-20,S4,P987,Dairy,North,Stormy,Low,88,1.33,0.26,589,78,0,5.35,Leeds,8,Summer
2023-08-20,S4,P284,Snacks,East,Sunny,Low,53,6.57,0.16,739,55,0,9.87,Norwich,8,Summer
2023-08-20,S4,P890,Produce,North,Sunny,Low,95,7.24,0.24,795,95,0,9.55,Leeds,8,Summer
2023-08-20,S5,P542,Beverages,East,Sunny,Low,209,3.89,0.13,647,205,0,5.95,Norwich,8,Summer
2023-08-20,S5,P900,Bakery,West,Sunny,Low,101,8.32,0.23,628,95,0,4.15,Bristol,8,Summer
2023-08-20,S5,P601,Dairy,South,Rainy,Low,109,6.48,0.08,720,111,0,1.9,London,8,Summer
2023-08-20,S5,P655,Snacks,North,Sunny,Low,97,9.22,0.05,342,104,0,2.68,Leeds,8,Summer
2023-08-20,S5,P335,Produce,North,Sunny,Low,91,2.46,0.06,572,98,0,3.55,Leeds,8,Summer
2023-08-21,S1,P525,Beverages,North,Sunny,Low,135,9.76,0.24,148,128,0,5.73,Leeds,8,Summer
2023-08-21,S1,P426,Bakery,East,Rainy,High,116,1.27,0.09,385,114,0,4.08,Norwich,8,Summer
2023-08-21,S1,P401,Dairy,South,Cloudy,Medium,116,8.57,0.14,167,121,0,8.25,London,8,Summer
2023-08-21,S1,P876,Snacks,West,Cloudy,Medium,80,6.77,0.06,708,78,0,1.37,Bristol,8,Summer
2023-08-21,S1,P546,Produce,East,Sunny,Low,98,2.39,0.06,723,93,0,8.04,Manchester,8,Summer
2023-08-21,S2,P563,Beverages,South,Rainy,Medium,149,7.83,0.22,741,156,0,6.86,London,8,Summer
2023-08-21,S2,P579,Bakery,East,Sunny,High,110,2.68,0.04,305,112,0,1.42,Manchester,8,Summer
2023-08-21,S2,P116,Dairy,East,Sunny,Low,114,3.92,0.28,273,107,0,4.02,Norwich,8,Summer
2023-08-21,S2,P990,Snacks,South,Sunny,Medium,95,9.78,0.08,269,103,0,9.68,London,8,Summer
2023-08-21,S2,P782,Produce,North,Rainy,Medium,88,1.27,0.1,492,78,0,9.24,Leeds,8,Summer
2023-08-21,S3,P827,Beverages,North,Sunny,High,141,8.22,0.12,221,142,0,9.34,Leeds,8,Summer
2023-08-21,S3,P960,Bakery,West,Cloudy,Medium,89,4.36,0.27,571,80,0,7.36,Bristol,8,Summer
2023-08-21,S3,P717,Dairy,North,Sunny,Low,93,2.29,0.03,196,101,0,7.83,Leeds,8,Summer
2023-08-21,S3,P742,Snacks,South,Cloudy,High,126,5.02,0.02,925,123,1,3.17,London,8,Summer
2023-08-21,S3,P416,Produce,West,Cloudy,Medium,120,9.68,0.16,502,111,0,8.87,Bristol,8,Summer
2023-08-21,S4,P129,Beverages,East,Rainy,Low,148,6.72,0.25,374,143,0,6.35,Norwich,8,Summer
2023-08-21,S4,P812,Bakery,West,Cloudy,Low,116,5.32,0.18,460,120,0,1.35,Bristol,8,Summer
2023-08-21,S4,P124,Dairy,West,Cloudy,Low,78,6.28,0.13,447,73,0,5.6,Bristol,8,Summer
2023-08-21,S4,P622,Snacks,East,Sunny,Low,84,9.31,0.01,215,93,0,5.74,Norwich,8,Summer
2023-08-21,S4,P541,Produce,East,Sunny,Medium,91,6.24,0.18,536,84,0,1.52,Norwich,8,Summer
2023-08-21,S5,P950,Beverages,South,Rainy,Medium,185,6.64,0.13,496,182,0,5.31,London,8,Summer
2023-08-21,S5,P716,Bakery,South,Stormy,High,90,3.8,0.23,822,86,0,2.68,London,8,Summer
2023-08-21,S5,P126,Dairy,South,Rainy,Medium,87,2.69,0.11,491,88,0,3.94,London,8,Summer
2023-08-21,S5,P307,Snacks,South,Sunny,High,102,2.12,0.12,722,104,0,8.68,London,8,Summer
2023-08-21,S5,P859,Produce,East,Sunny,High,54,6.79,0.24,389,60,0,5.32,Norwich,8,Summer
2023-08-22,S1,P505,Beverages,West,Rainy,Medium,153,9.39,0.09,585,156,1,7.92,Bristol,8,Summer
2023-08-22,S1,P978,Bakery,East,Sunny,Low,103,7.04,0.28,816,95,0,6.29,Norwich,8,Summer
2023-08-22,S1,P810,Dairy,North,Cloudy,High,94,6.28,0.15,826,96,0,1.8,Leeds,8,Summer
2023-08-22,S1,P538,Snacks,East,Sunny,Medium,121,6.6,0.08,776,129,0,3.1,Norwich,8,Summer
2023-08-22,S1,P952,Produce,North,Sunny,Medium,119,9.35,0.14,822,110,0,6.14,Leeds,8,Summer
2023-08-22,S2,P952,Beverages,North,Cloudy,Low,160,9.75,0.09,753,165,0,4.52,Leeds,8,Summer
2023-08-22,S2,P137,Bakery,South,Cloudy,Low,91,2.31,0.3,821,84,0,4.61,London,8,Summer
2023-08-22,S2,P172,Dairy,East,Rainy,High,125,7.98,0.24,278,122,0,7.18,Norwich,8,Summer
2023-08-22,S2,P294,Snacks,East,Cloudy,High,76,2.13,0.29,849,67,0,7.97,Norwich,8,Summer
2023-08-22,S2,P637,Produce,West,Sunny,Low,74,6.09,0.06,545,67,0,9.23,Bristol,8,Summer
2023-08-22,S3,P742,Beverages,North,Rainy,High,122,9.5,0.27,417,130,0,4.47,Leeds,8,Summer
2023-08-22,S3,P416,Bakery,West,Sunny,Medium,109,3.15,0.06,948,106,0,1.9,Bristol,8,Summer
2023-08-22,S3,P971,Dairy,North,Sunny,Low,76,4.51,0.17,211,79,0,4.76,Leeds,8,Summer
2023-08-22,S3,P390,Snacks,East,Sunny,Medium,101,6.3,0.19,101,145,0,7.47,Norwich,8,Summer
2023-08-22,S3,P124,Produce,North,Sunny,Low,67,5.81,0.01,702,75,0,2.52,Leeds,8,Summer
2023-08-22,S4,P761,Beverages,North,Sunny,Low,156,6.41,0.21,179,146,0,2.39,Leeds,8,Summer
2023-08-22,S4,P498,Bakery,East,Rainy,Low,109,8.16,0.03,674,109,0,3.83,Manchester,8,Summer
2023-08-22,S4,P406,Dairy,South,Rainy,Medium,102,5.88,0.22,913,106,0,9.75,London,8,Summer
2023-08-22,S4,P857,Snacks,West,Sunny,Low,101,3.26,0.26,363,109,0,1.88,Bristol,8,Summer
2023-08-22,S4,P304,Produce,West,Cloudy,Low,88,2.06,0.22,701,88,0,7.43,Bristol,8,Summer
2023-08-22,S5,P425,Beverages,West,Stormy,High,180,4.94,0.09,761,174,0,9.52,Bristol,8,Summer
2023-08-22,S5,P408,Bakery,South,Rainy,Medium,76,1.59,0.13,536,78,0,7.86,London,8,Summer
2023-08-22,S5,P364,Dairy,North,Rainy,Medium,97,8.05,0.04,962,103,0,7.82,Leeds,8,Summer
2023-08-22,S5,P553,Snacks,West,Sunny,Low,110,7.52,0.2,245,107,0,8.26,Manchester,8,Summer
2023-08-22,S5,P235,Produce,North,Sunny,High,96,8.43,0.25,532,95,0,2.0,Leeds,8,Summer
2023-08-23,S1,P663,Beverages,North,Sunny,High,119,3.86,0.21,865,112,0,3.76,Leeds,8,Summer
2023-08-23,S1,P334,Bakery,North,Sunny,Low,117,9.91,0.27,117,121,0,7.74,Leeds,8,Summer
2023-08-23,S1,P420,Dairy,West,Rainy,Low,86,2.47,0.23,968,90,1,9.07,Manchester,8,Summer
2023-08-23,S1,P322,Snacks,East,Sunny,Medium,102,8.92,0.09,244,94,0,6.17,Manchester,8,Summer
2023-08-23,S1,P658,Produce,West,Sunny,Medium,84,9.69,0.19,152,93,0,6.9,Bristol,8,Summer
2023-08-23,S2,P676,Beverages,North,Sunny,Low,153,3.07,0.08,456,159,0,8.49,Leeds,8,Summer
2023-08-23,S2,P526,Bakery,West,Rainy,High,91,5.98,0.24,869,92,1,6.92,Bristol,8,Summer
2023-08-23,S2,P665,Dairy,North,Cloudy,Low,82,4.92,0.24,300,78,0,2.02,Leeds,8,Summer
2023-08-23,S2,P307,Snacks,North,Sunny,Low,114,1.5,0.15,816,116,0,7.87,Leeds,8,Summer
2023-08-23,S2,P126,Produce,West,Rainy,Low,120,1.54,0.29,324,116,1,3.06,Bristol,8,Summer
2023-08-23,S3,P429,Beverages,West,Stormy,Medium,161,6.55,0.24,476,165,0,1.63,Bristol,8,Summer
2023-08-23,S3,P746,Bakery,South,Sunny,Medium,125,1.9,0.16,485,129,1,5.73,London,8,Summer
2023-08-23,S3,P809,Dairy,East,Cloudy,Low,111,7.14,0.01,975,111,0,1.5,Norwich,8,Summer
2023-08-23,S3,P380,Snacks,South,Sunny,Medium,104,9.7,0.3,863,104,0,1.01,London,8,Summer
2023-08-23,S3,P763,Produce,East,Rainy,Medium,92,6.6,0.23,178,86,0,5.65,Norwich,8,Summer
2023-08-23,S4,P957,Beverages,North,Cloudy,Medium,148,6.41,0.06,519,155,1,2.47,Leeds,8,Summer
2023-08-23,S4,P336,Bakery,East,Sunny,High,103,7.99,0.01,752,104,0,6.32,Manchester,8,Summer
2023-08-23,S4,P443,Dairy,South,Sunny,High,76,6.89,0.21,212,78,0,3.46,London,8,Summer
2023-08-23,S4,P755,Snacks,East,Cloudy,Medium,103,4.02,0.17,846,108,0,5.2,Manchester,8,Summer
2023-08-23,S4,P649,Produce,North,Cloudy,Medium,102,9.48,0.07,556,101,0,7.49,Leeds,8,Summer
2023-08-23,S5,P901,Beverages,South,Cloudy,Low,110,6.46,0.25,110,157,1,2.59,London,8,Summer
2023-08-23,S5,P948,Bakery,North,Sunny,Low,84,3.77,0.22,919,93,0,2.13,Leeds,8,Summer
2023-08-23,S5,P627,Dairy,South,Sunny,Low,63,8.0,0.03,148,57,0,9.27,London,8,Summer
2023-08-23,S5,P972,Snacks,East,Stormy,Medium,91,7.69,0.24,923,84,0,8.97,Norwich,8,Summer
2023-08-23,S5,P742,Produce,East,Sunny,Low,103,3.86,0.02,904,104,0,3.95,Norwich,8,Summer
2023-08-24,S1,P692,Beverages,North,Sunny,Low,161,2.7,0.04,712,151,0,3.32,Leeds,8,Summer
2023-08-24,S1,P920,Bakery,West,Rainy,High,95,4.26,0.25,151,100,0,8.15,Bristol,8,Summer
2023-08-24,S1,P896,Dairy,West,Cloudy,Low,98,5.58,0.01,232,103,0,4.12,Bristol,8,Summer
2023-08-24,S1,P868,Snacks,East,Cloudy,High,81,4.21,0.07,219,78,0,1.15,Norwich,8,Summer
2023-08-24,S1,P864,Produce,North,Cloudy,High,114,8.17,0.12,617,119,0,4.48,Leeds,8,Summer
2023-08-24,S2,P246,Beverages,West,Stormy,Medium,163,4.51,0.07,320,169,0,2.2,Bristol,8,Summer
2023-08-24,S2,P948,Bakery,West,Cloudy,Medium,99,3.17,0.27,781,102,0,1.97,Bristol,8,Summer
2023-08-24,S2,P423,Dairy,West,Cloudy,Low,79,8.65,0.22,274,82,0,5.02,Bristol,8,Summer
2023-08-24,S2,P377,Snacks,East,Sunny,Low,100,7.03,0.12,688,91,0,1.16,Norwich,8,Summer
2023-08-24,S2,P814,Produce,West,Sunny,Low,52,2.13,0.01,781,42,0,8.66,Manchester,8,Summer
2023-08-24,S3,P841,Beverages,East,Sunny,Low,163,8.96,0.15,992,170,1,4.76,Manchester,8,Summer
2023-08-24,S3,P683,Bakery,North,Sunny,Medium,91,8.16,0.04,284,95,0,4.78,Leeds,8,Summer
2023-08-24,S3,P730,Dairy,East,Rainy,High,76,3.2,0.1,165,77,0,6.98,Norwich,8,Summer
2023-08-24,S3,P274,Snacks,North,Cloudy,Low,128,1.81,0.13,986,137,0,2.27,Leeds,8,Summer
2023-08-24,S3,P775,Produce,East,Cloudy,Low,123,5.44,0.09,427,127,0,2.53,Norwich,8,Summer
2023-08-24,S4,P536,Beverages,North,Cloudy,Low,133,5.3,0.16,178,132,0,9.0,Leeds,8,Summer
2023-08-24,S4,P675,Bakery,West,Sunny,Medium,107,2.99,0.06,342,106,0,2.38,Manchester,8,Summer
2023-08-24,S4,P609,Dairy,East,Sunny,Low,81,4.58,0.02,769,89,0,3.47,Norwich,8,Summer
2023-08-24,S4,P259,Snacks,East,Rainy,Low,98,9.33,0.15,417,95,0,5.73,Norwich,8,Summer
2023-08-24,S4,P282,Produce,West,Sunny,Medium,128,7.0,0.02,899,137,0,4.94,Bristol,8,Summer
2023-08-24,S5,P774,Beverages,West,Sunny,Medium,126,1.6,0.26,869,125,1,8.0,Bristol,8,Summer
2023-08-24,S5,P210,Bakery,South,Cloudy,Low,156,7.2,0.04,893,153,0,1.61,London,8,Summer
2023-08-24,S5,P246,Dairy,South,Cloudy,Low,93,6.28,0.11,944,97,0,6.47,London,8,Summer
2023-08-24,S5,P859,Snacks,South,Sunny,Low,114,7.72,0.07,693,121,1,7.85,London,8,Summer
2023-08-24,S5,P174,Produce,East,Sunny,Low,102,9.43,0.23,531,103,0,9.97,Norwich,8,Summer
2023-08-25,S1,P298,Beverages,East,Stormy,Low,141,8.94,0.2,810,144,0,6.38,Norwich,8,Summer
2023-08-25,S1,P347,Bakery,North,Rainy,Medium,88,3.34,0.06,422,87,0,7.73,Leeds,8,Summer
2023-08-25,S1,P768,Dairy,North,Cloudy,Medium,94,3.89,0.24,967,103,0,6.2,Leeds,8,Summer
2023-08-25,S1,P347,Snacks,South,Cloudy,Low,77,2.21,0.23,387,74,0,4.24,London,8,Summer
2023-08-25,S1,P368,Produce,East,Rainy,High,106,5.58,0.27,377,113,0,9.59,Norwich,8,Summer
2023-08-25,S2,P877,Beverages,East,Sunny,Medium,205,2.72,0.18,791,209,0,2.29,Manchester,8,Summer
2023-08-25,S2,P995,Bakery,West,Sunny,Low,108,4.94,0.05,637,111,0,3.52,Bristol,8,Summer
2023-08-25,S2,P516,Dairy,North,Cloudy,Medium,128,4.21,0.18,532,121,1,7.93,Leeds,8,Summer
2023-08-25,S2,P632,Snacks,South,Rainy,High,109,9.03,0.25,114,108,0,8.44,London,8,Summer
2023-08-25,S2,P844,Produce,West,Cloudy,High,107,1.6,0.1,727,112,1,8.54,Manchester,8,Summer
2023-08-25,S3,P201,Beverages,West,Sunny,Low,145,5.24,0.12,514,137,0,6.13,Bristol,8,Summer
2023-08-25,S3,P655,Bakery,North,Sunny,Low,84,9.39,0.23,728,88,0,1.44,Leeds,8,Summer
2023-08-25,S3,P425,Dairy,South,Rainy,High,121,2.08,0.17,511,127,0,7.58,London,8,Summer
2023-08-25,S3,P588,Snacks,South,Sunny,Medium,86,1.53,0.02,527,90,0,6.01,London,8,Summer
2023-08-25,S3,P946,Produce,East,Stormy,High,97,5.48,0.07,948,100,0,5.49,Manchester,8,Summer
2023-08-25,S4,P336,Beverages,East,Sunny,Medium,130,4.96,0.2,130,160,1,2.13,Norwich,8,Summer
2023-08-25,S4,P553,Bakery,East,Rainy,High,117,4.47,0.24,640,119,0,9.52,Norwich,8,Summer
2023-08-25,S4,P596,Dairy,East,Rainy,High,98,7.66,0.02,196,93,0,4.53,Norwich,8,Summer
2023-08-25,S4,P961,Snacks,East,Sunny,High,94,3.08,0.24,832,85,0,8.73,Norwich,8,Summer
2023-08-25,S4,P653,Produce,West,Sunny,Low,108,2.83,0.23,594,102,0,9.36,Bristol,8,Summer
2023-08-25,S5,P228,Beverages,East,Cloudy,Medium,170,2.89,0.12,839,166,0,6.02,Norwich,8,Summer
2023-08-25,S5,P902,Bakery,East,Rainy,Medium,91,7.56,0.13,847,86,0,7.66,Manchester,8,Summer
2023-08-25,S5,P274,Dairy,North,Cloudy,Medium,63,3.35,0.25,992,56,0,1.94,Leeds,8,Summer
2023-08-25,S5,P346,Snacks,East,Sunny,Low,111,9.44,0.14,986,106,0,5.92,Norwich,8,Summer
2023-08-25,S5,P380,Produce,South,Cloudy,Medium,72,8.41,0.24,266,75,0,3.85,London,8,Summer
2023-08-26,S1,P419,Beverages,East,Rainy,Low,132,7.32,0.16,995,134,0,7.11,Norwich,8,Summer
2023-08-26,S1,P933,Bakery,East,Stormy,Low,71,6.09,0.08,730,73,0,3.81,Norwich,8,Summer
2023-08-26,S1,P692,Dairy,North,Sunny,Medium,81,7.69,0.07,282,84,0,5.84,Leeds,8,Summer
2023-08-26,S1,P758,Snacks,South,Sunny,Low,148,3.96,0.19,721,154,1,9.93,London,8,Summer
2023-08-26,S1,P710,Produce,West,Sunny,Medium,121,1.84,0.03,150,115,0,9.14,Bristol,8,Summer
2023-08-26,S2,P747,Beverages,South,Cloudy,Low,104,8.3,0.24,288,102,0,2.2,London,8,Summer
2023-08-26,S2,P274,Bakery,South,Sunny,High,102,9.86,0.09,968,100,1,5.19,London,8,Summer
2023-08-26,S2,P428,Dairy,East,Sunny,High,91,7.76,0.22,872,84,0,3.3,Norwich,8,Summer
2023-08-26,S2,P436,Snacks,East,Stormy,Low,132,5.86,0.21,227,126,0,7.42,Norwich,8,Summer
2023-08-26,S2,P257,Produce,North,Stormy,Medium,131,8.04,0.06,301,121,0,9.47,Leeds,8,Summer
2023-08-26,S3,P101,Beverages,East,Sunny,High,157,6.1,0.21,694,153,0,7.77,Norwich,8,Summer
2023-08-26,S3,P978,Bakery,South,Cloudy,High,92,4.12,0.03,571,82,0,4.56,London,8,Summer
2023-08-26,S3,P696,Dairy,South,Rainy,Low,115,7.48,0.17,828,117,0,6.78,London,8,Summer
2023-08-26,S3,P994,Snacks,North,Rainy,Medium,88,6.63,0.14,961,95,0,8.22,Leeds,8,Summer
2023-08-26,S3,P277,Produce,South,Sunny,High,115,7.79,0.14,894,114,0,3.01,London,8,Summer
2023-08-26,S4,P414,Beverages,North,Rainy,Low,132,7.93,0.01,873,136,0,3.36,Leeds,8,Summer
2023-08-26,S4,P427,Bakery,North,Cloudy,Medium,101,4.31,0.04,526,99,1,5.0,Leeds,8,Summer
2023-08-26,S4,P728,Dairy,North,Sunny,Low,87,8.47,0.06,336,91,0,5.36,Leeds,8,Summer
2023-08-26,S4,P468,Snacks,South,Cloudy,Low,80,4.04,0.07,738,77,0,9.48,London,8,Summer
2023-08-26,S4,P555,Produce,East,Rainy,Medium,95,5.92,0.03,447,103,0,5.36,Manchester,8,Summer
2023-08-26,S5,P937,Beverages,North,Cloudy,Medium,108,5.31,0.29,108,134,0,2.43,Leeds,8,Summer
2023-08-26,S5,P270,Bakery,West,Sunny,Low,106,3.68,0.25,643,103,0,1.21,Manchester,8,Summer
2023-08-26,S5,P633,Dairy,South,Rainy,Low,95,2.04,0.22,647,91,0,9.22,London,8,Summer
2023-08-26,S5,P347,Snacks,West,Sunny,Medium,108,4.29,0.02,971,108,0,4.91,Bristol,8,Summer
2023-08-26,S5,P242,Produce,North,Stormy,Medium,90,6.43,0.05,111,94,0,1.92,Leeds,8,Summer
2023-08-27,S1,P980,Beverages,North,Rainy,Low,155,8.62,0.05,425,155,0,9.89,Leeds,8,Summer
2023-08-27,S1,P503,Bakery,North,Rainy,High,97,8.88,0.26,967,90,0,3.79,Leeds,8,Summer
2023-08-27,S1,P412,Dairy,West,Cloudy,Medium,84,7.29,0.08,203,80,1,4.77,Bristol,8,Summer
2023-08-27,S1,P363,Snacks,East,Rainy,High,125,5.44,0.12,962,124,0,4.83,Norwich,8,Summer
2023-08-27,S1,P873,Produce,East,Sunny,Low,92,4.01,0.24,494,96,0,2.26,Norwich,8,Summer
2023-08-27,S2,P301,Beverages,West,Sunny,Low,122,10.0,0.0,634,129,0,7.88,Manchester,8,Summer
2023-08-27,S2,P222,Bakery,North,Cloudy,High,98,7.71,0.18,225,103,0,6.24,Leeds,8,Summer
2023-08-27,S2,P486,Dairy,East,Sunny,Medium,131,2.57,0.26,316,122,0,5.39,Norwich,8,Summer
2023-08-27,S2,P825,Snacks,East,Rainy,Low,90,3.03,0.08,573,95,0,6.41,Norwich,8,Summer
2023-08-27,S2,P782,Produce,South,Sunny,Medium,121,2.56,0.19,566,121,0,9.15,London,8,Summer
2023-08-27,S3,P513,Beverages,West,Cloudy,Medium,166,6.88,0.16,799,169,0,1.62,Manchester,8,Summer
2023-08-27,S3,P607,Bakery,South,Sunny,Low,93,8.36,0.21,332,97,0,9.95,London,8,Summer
2023-08-27,S3,P829,Dairy,East,Rainy,High,89,5.15,0.26,277,89,1,8.17,Manchester,8,Summer
2023-08-27,S3,P583,Snacks,North,Sunny,Medium,72,5.74,0.05,995,70,1,6.61,Leeds,8,Summer
2023-08-27,S3,P777,Produce,North,Cloudy,High,136,6.47,0.07,471,138,0,6.13,Leeds,8,Summer
2023-08-27,S4,P748,Beverages,East,Cloudy,Medium,128,5.93,0.01,611,133,0,1.43,Norwich,8,Summer
2023-08-27,S4,P823,Bakery,West,Sunny,Low,139,1.2,0.16,504,135,0,5.22,Bristol,8,Summer
2023-08-27,S4,P199,Dairy,South,Rainy,Low,104,9.45,0.2,122,98,0,4.31,London,8,Summer
2023-08-27,S4,P752,Snacks,South,Sunny,Medium,108,9.96,0.0,321,103,0,5.99,London,8,Summer
2023-08-27,S4,P558,Produce,South,Stormy,High,95,6.36,0.05,312,91,0,1.85,London,8,Summer
2023-08-27,S5,P240,Beverages,South,Sunny,Low,127,4.3,0.25,340,128,0,7.46,London,8,Summer
2023-08-27,S5,P869,Bakery,South,Sunny,Medium,64,9.85,0.12,232,65,0,3.46,London,8,Summer
2023-08-27,S5,P734,Dairy,North,Sunny,Low,118,2.9,0.05,333,124,0,4.31,Leeds,8,Summer
2023-08-27,S5,P316,Snacks,South,Sunny,High,99,7.43,0.21,743,98,0,9.39,London,8,Summer
2023-08-27,S5,P287,Produce,East,Stormy,High,108,8.76,0.11,743,100,1,9.89,Manchester,8,Summer
2023-08-28,S1,P383,Beverages,East,Sunny,Medium,141,8.1,0.25,539,140,0,6.6,Norwich,8,Summer
2023-08-28,S1,P211,Bakery,East,Sunny,High,128,1.41,0.13,473,118,0,9.33,Norwich,8,Summer
2023-08-28,S1,P964,Dairy,East,Sunny,Low,79,7.72,0.06,335,88,0,2.59,Norwich,8,Summer
2023-08-28,S1,P886,Snacks,South,Sunny,Low,98,9.72,0.13,774,96,0,1.07,London,8,Summer
2023-08-28,S1,P771,Produce,West,Rainy,Low,59,6.36,0.15,188,63,0,1.72,Bristol,8,Summer
2023-08-28,S2,P488,Beverages,West,Sunny,Low,134,7.55,0.03,296,125,0,1.44,Bristol,8,Summer
2023-08-28,S2,P289,Bakery,East,Sunny,Medium,80,7.51,0.12,775,70,0,2.48,Norwich,8,Summer
2023-08-28,S2,P669,Dairy,South,Sunny,Medium,112,7.4,0.07,414,106,0,4.52,London,8,Summer
2023-08-28,S2,P692,Snacks,East,Sunny,Medium,125,3.11,0.07,223,123,0,7.54,Norwich,8,Summer
2023-08-28,S2,P427,Produce,West,Sunny,Low,98,2.2,0.29,330,102,0,8.03,Manchester,8,Summer
2023-08-28,S3,P382,Beverages,East,Sunny,Medium,121,5.81,0.17,121,119,0,6.11,Norwich,8,Summer
2023-08-28,S3,P213,Bakery,North,Cloudy,Medium,81,3.57,0.15,491,85,0,2.72,Leeds,8,Summer
2023-08-28,S3,P650,Dairy,North,Cloudy,Medium,120,4.08,0.27,542,120,0,8.14,Leeds,8,Summer
2023-08-28,S3,P841,Snacks,West,Sunny,Low,101,1.14,0.19,324,96,0,8.78,Bristol,8,Summer
2023-08-28,S3,P628,Produce,North,Sunny,High,76,6.25,0.23,104,76,1,4.75,Leeds,8,Summer
2023-08-28,S4,P662,Beverages,East,Rainy,Medium,122,4.01,0.17,829,119,0,5.87,Norwich,8,Summer
2023-08-28,S4,P440,Bakery,East,Stormy,Medium,117,5.81,0.08,967,121,0,6.4,Norwich,8,Summer
2023-08-28,S4,P753,Dairy,North,Cloudy,Low,90,4.9,0.17,648,92,0,2.04,Leeds,8,Summer
2023-08-28,S4,P113,Snacks,South,Cloudy,High,113,1.18,0.11,666,110,0,9.0,London,8,Summer
2023-08-28,S4,P943,Produce,West,Rainy,Low,100,4.06,0.3,100,98,0,9.61,Bristol,8,Summer
2023-08-28,S5,P656,Beverages,East,Cloudy,Medium,135,5.69,0.26,908,132,0,6.29,Manchester,8,Summer
2023-08-28,S5,P676,Bakery,North,Sunny,Medium,60,8.94,0.09,302,68,0,1.1,Leeds,8,Summer
2023-08-28,S5,P795,Dairy,North,Cloudy,Medium,111,3.51,0.18,648,119,0,1.75,Leeds,8,Summer
2023-08-28,S5,P190,Snacks,East,Cloudy,Medium,109,8.0,0.21,881,101,0,8.75,Norwich,8,Summer
